"Dist Code","Year","State Code","State Name","Dist Name","NITROGEN KHARIF CONSUMPTION (tons)","NITROGEN RABI CONSUMPTION (tons)","PHOSPHATE KHARIF CONSUMPTION (tons)","PHOSPHATE RABI CONSUMPTION (tons)","POTASH KHARIF CONSUMPTION (tons)","POTASH RABI CONSUMPTION (tons)","TOTAL KHARIF CONSUMPTION (tons)","TOTAL RABI CONSUMPTION (tons)"
"9","1994","6","Madhya Pradesh","Chhindwara","6050.0","4645.0","3116.0","1419.0","542.0","379.0","9708.0","6443.0"
"9","1995","6","Madhya Pradesh","Chhindwara","6050.0","4645.0","3116.0","1419.0","542.0","379.0","9708.0","6443.0"
"9","1996","6","Madhya Pradesh","Chhindwara","6050.0","4645.0","3116.0","1419.0","542.0","379.0","9708.0","6443.0"
"9","1997","6","Madhya Pradesh","Chhindwara","6357.0","5840.0","3275.0","2013.0","1043.0","395.0","10675.0","8248.0"
"9","1998","6","Madhya Pradesh","Chhindwara","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"9","1999","6","Madhya Pradesh","Chhindwara","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"9","2000","6","Madhya Pradesh","Chhindwara","8378.0","2827.0","3774.0","1172.0","1122.0","333.0","13274.0","4332.0"
"9","2001","6","Madhya Pradesh","Chhindwara","8513.0","3157.0","3917.0","1222.0","1276.0","352.0","13706.0","4731.0"
"9","2002","6","Madhya Pradesh","Chhindwara","8004.0","5196.0","3844.0","2160.0","1122.0","536.0","12970.0","7892.0"
"9","2003","6","Madhya Pradesh","Chhindwara","8109.0","7066.0","4072.0","2936.0","1260.0","743.0","13441.0","10745.0"
"9","2004","6","Madhya Pradesh","Chhindwara","8823.0","4518.0","5076.0","2025.0","1119.0","472.0","15018.0","7015.0"
"9","2005","6","Madhya Pradesh","Chhindwara","8970.0","8019.0","4294.0","2575.0","1210.0","987.0","14474.0","11581.0"
"9","2006","6","Madhya Pradesh","Chhindwara","11923.0","8274.0","5555.0","2325.0","1431.0","811.0","18909.0","11410.0"
"9","2007","6","Madhya Pradesh","Chhindwara","12406.0","10559.0","5015.0","1974.0","1628.0","409.0","19049.0","12942.0"
"9","2008","6","Madhya Pradesh","Chhindwara","12913.0","7374.0","5058.0","1886.0","2327.0","444.0","20298.0","9704.0"
"9","2009","6","Madhya Pradesh","Chhindwara","17335.0","12853.0","7577.0","2872.0","2230.0","1599.0","27142.0","17324.0"
"9","2010","6","Madhya Pradesh","Chhindwara","17414.0","12743.0","7679.0","5065.0","3372.0","1925.0","28465.0","19733.0"
"9","2011","6","Madhya Pradesh","Chhindwara","20480.0","11956.0","8884.0","4577.0","3386.0","1086.0","32750.0","17619.0"
"9","2012","6","Madhya Pradesh","Chhindwara","16162.0","18854.0","8923.0","5242.0","2516.0","676.0","27601.0","24772.0"
"9","2013","6","Madhya Pradesh","Chhindwara","24170.0","17134.0","9443.0","3877.0","1643.0","506.0","35256.0","21517.0"
"9","2014","6","Madhya Pradesh","Chhindwara","20147.0","18162.0","9381.0","6243.0","2777.0","821.0","32305.0","25226.0"
"9","2015","6","Madhya Pradesh","Chhindwara","26208.0","21108.0","11481.0","6486.0","3088.0","834.0","40777.0","28428.0"
"9","2016","6","Madhya Pradesh","Chhindwara","42858.0","17942.0","12326.0","6720.0","4162.0","1388.0","59346.0","26050.0"
"9","2017","6","Madhya Pradesh","Chhindwara","38021.0","19497.0","13489.0","6619.0","5327.0","1191.0","56837.0","27307.0"
"10","1990","6","Madhya Pradesh","Narsinghpur","1644.0","5889.0","1354.0","5756.0","40.0","351.0","3038.0","11996.0"
"10","1991","6","Madhya Pradesh","Narsinghpur","1609.0","5889.0","986.0","5755.0","31.0","372.0","2626.0","12016.0"
"10","1993","6","Madhya Pradesh","Narsinghpur","1876.0","4775.0","1839.0","2414.0","52.0","58.0","3767.0","7247.0"
"10","1994","6","Madhya Pradesh","Narsinghpur","1867.0","5541.0","2983.0","3319.0","56.0","276.0","4906.0","9136.0"
"10","1995","6","Madhya Pradesh","Narsinghpur","1867.0","5541.0","2983.0","3319.0","56.0","276.0","4906.0","9136.0"
"10","1996","6","Madhya Pradesh","Narsinghpur","1867.0","5541.0","2983.0","3319.0","56.0","276.0","4906.0","9136.0"
"10","1997","6","Madhya Pradesh","Narsinghpur","1608.0","5792.0","2961.0","3325.0","99.0","508.0","4668.0","9625.0"
"10","1998","6","Madhya Pradesh","Narsinghpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"10","1999","6","Madhya Pradesh","Narsinghpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"10","2000","6","Madhya Pradesh","Narsinghpur","1988.0","5498.0","2434.0","3278.0","232.0","564.0","4654.0","9340.0"
"10","2001","6","Madhya Pradesh","Narsinghpur","1978.0","5935.0","2059.0","3998.0","205.0","712.0","4242.0","10645.0"
"10","2002","6","Madhya Pradesh","Narsinghpur","2156.0","5912.0","1713.0","4166.0","124.0","749.0","3993.0","10827.0"
"10","2003","6","Madhya Pradesh","Narsinghpur","1805.0","5918.0","966.0","3590.0","168.0","871.0","2939.0","10379.0"
"10","2004","6","Madhya Pradesh","Narsinghpur","2306.0","6624.0","1305.0","3666.0","233.0","1057.0","3844.0","11347.0"
"10","2005","6","Madhya Pradesh","Narsinghpur","2886.0","6955.0","917.0","3730.0","290.0","1253.0","4093.0","11938.0"
"10","2006","6","Madhya Pradesh","Narsinghpur","4206.0","9695.0","1560.0","3537.0","440.0","1254.0","6206.0","14486.0"
"10","2007","6","Madhya Pradesh","Narsinghpur","3441.0","7225.0","1540.0","3323.0","417.0","431.0","5398.0","10979.0"
"10","2008","6","Madhya Pradesh","Narsinghpur","3271.0","8448.0","2148.0","5090.0","454.0","1245.0","5873.0","14783.0"
"10","2009","6","Madhya Pradesh","Narsinghpur","3459.0","9669.0","2574.0","5195.0","336.0","1849.0","6369.0","16713.0"
"10","2010","6","Madhya Pradesh","Narsinghpur","3754.0","9766.0","3752.0","5835.0","406.0","1727.0","7912.0","17328.0"
"10","2011","6","Madhya Pradesh","Narsinghpur","5099.0","12321.0","4116.0","5896.0","485.0","985.0","9700.0","19202.0"
"10","2012","6","Madhya Pradesh","Narsinghpur","6160.0","13340.0","5139.0","7043.0","293.0","553.0","11592.0","20936.0"
"10","2013","6","Madhya Pradesh","Narsinghpur","4699.0","10498.0","2603.0","5015.0","189.0","675.0","7491.0","16188.0"
"10","2014","6","Madhya Pradesh","Narsinghpur","6958.0","12044.0","2359.0","5722.0","480.0","582.0","9797.0","18348.0"
"10","2015","6","Madhya Pradesh","Narsinghpur","8592.0","16163.0","3400.0","6619.0","394.0","1185.0","12386.0","23967.0"
"10","2016","6","Madhya Pradesh","Narsinghpur","6457.0","12660.0","3153.0","6238.0","425.0","1567.0","10035.0","20465.0"
"10","2017","6","Madhya Pradesh","Narsinghpur","7552.0","14079.0","3255.0","7173.0","674.0","1363.0","11482.0","22615.0"
"11","1990","6","Madhya Pradesh","Seoni / Shivani","1153.0","632.0","675.0","472.0","96.0","50.0","1924.0","1154.0"
"11","1991","6","Madhya Pradesh","Seoni / Shivani","1990.0","632.0","1146.0","472.0","193.0","58.0","3329.0","1162.0"
"11","1993","6","Madhya Pradesh","Seoni / Shivani","1957.0","569.0","2134.0","599.0","137.0","87.0","4228.0","1255.0"
"11","1994","6","Madhya Pradesh","Seoni / Shivani","1613.0","946.0","1285.0","330.0","87.0","31.0","2985.0","1307.0"
"11","1995","6","Madhya Pradesh","Seoni / Shivani","1613.0","946.0","1285.0","330.0","87.0","31.0","2985.0","1307.0"
"11","1996","6","Madhya Pradesh","Seoni / Shivani","1613.0","946.0","1285.0","330.0","87.0","31.0","2985.0","1307.0"
"11","1997","6","Madhya Pradesh","Seoni / Shivani","2163.0","1906.0","1638.0","1027.0","135.0","138.0","3936.0","3071.0"
"11","1998","6","Madhya Pradesh","Seoni / Shivani","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"11","1999","6","Madhya Pradesh","Seoni / Shivani","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"11","2000","6","Madhya Pradesh","Seoni / Shivani","2431.0","1452.0","1622.0","715.0","176.0","103.0","4229.0","2270.0"
"11","2001","6","Madhya Pradesh","Seoni / Shivani","2536.0","1861.0","1321.0","881.0","120.0","78.0","3977.0","2820.0"
"11","2002","6","Madhya Pradesh","Seoni / Shivani","2945.0","2361.0","1579.0","1298.0","143.0","171.0","4667.0","3830.0"
"11","2003","6","Madhya Pradesh","Seoni / Shivani","2773.0","2985.0","1925.0","1206.0","133.0","152.0","4831.0","4343.0"
"11","2004","6","Madhya Pradesh","Seoni / Shivani","2652.0","2702.0","2220.0","1385.0","139.0","200.0","5011.0","4287.0"
"11","2005","6","Madhya Pradesh","Seoni / Shivani","2778.0","3996.0","2207.0","1614.0","144.0","277.0","5129.0","5887.0"
"11","2006","6","Madhya Pradesh","Seoni / Shivani","3316.0","4008.0","2569.0","1899.0","189.0","229.0","6074.0","6136.0"
"11","2007","6","Madhya Pradesh","Seoni / Shivani","4447.0","5517.0","3209.0","2223.0","228.0","138.0","7884.0","7878.0"
"11","2008","6","Madhya Pradesh","Seoni / Shivani","4523.0","4482.0","3438.0","2528.0","378.0","196.0","8339.0","7206.0"
"11","2009","6","Madhya Pradesh","Seoni / Shivani","4980.0","7476.0","4696.0","2802.0","282.0","407.0","9958.0","10685.0"
"11","2010","6","Madhya Pradesh","Seoni / Shivani","6227.0","7504.0","5260.0","3431.0","542.0","694.0","12029.0","11629.0"
"11","2011","6","Madhya Pradesh","Seoni / Shivani","7305.0","8425.0","5289.0","3376.0","670.0","279.0","13264.0","12080.0"
"11","2012","6","Madhya Pradesh","Seoni / Shivani","9048.0","9729.0","6361.0","3801.0","413.0","694.0","15822.0","14224.0"
"11","2013","6","Madhya Pradesh","Seoni / Shivani","11413.0","9905.0","5566.0","2948.0","166.0","147.0","17145.0","13000.0"
"11","2014","6","Madhya Pradesh","Seoni / Shivani","12609.0","10541.0","6119.0","3820.0","320.0","181.0","19048.0","14542.0"
"11","2015","6","Madhya Pradesh","Seoni / Shivani","15626.0","12734.0","6699.0","4836.0","314.0","288.0","22639.0","17858.0"
"11","2016","6","Madhya Pradesh","Seoni / Shivani","20322.0","14836.0","6334.0","4456.0","692.0","388.0","27348.0","19680.0"
"11","2017","6","Madhya Pradesh","Seoni / Shivani","32117.0","16387.0","9028.0","4221.0","1216.0","617.0","42362.0","21225.0"
"12","1990","6","Madhya Pradesh","Mandla","1205.0","398.0","230.0","236.0","0.0","18.0","1435.0","652.0"
"12","1991","6","Madhya Pradesh","Mandla","1870.0","398.0","430.0","236.0","49.0","25.0","2349.0","659.0"
"12","1993","6","Madhya Pradesh","Mandla","1909.0","245.0","574.0","113.0","52.0","8.0","2535.0","366.0"
"12","1994","6","Madhya Pradesh","Mandla","1634.0","584.0","450.0","114.0","45.0","9.0","2129.0","707.0"
"12","1995","6","Madhya Pradesh","Mandla","1634.0","584.0","450.0","114.0","45.0","9.0","2129.0","707.0"
"12","1996","6","Madhya Pradesh","Mandla","1634.0","584.0","450.0","114.0","45.0","9.0","2129.0","707.0"
"12","1997","6","Madhya Pradesh","Mandla","2507.0","543.0","550.0","181.0","23.0","9.0","3080.0","733.0"
"12","1998","6","Madhya Pradesh","Mandla","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"12","1999","6","Madhya Pradesh","Mandla","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"12","2000","6","Madhya Pradesh","Mandla","2570.0","511.0","717.0","125.0","39.0","13.0","3326.0","649.0"
"12","2001","6","Madhya Pradesh","Mandla","2834.0","728.0","599.0","303.0","61.0","82.0","3494.0","1113.0"
"12","2002","6","Madhya Pradesh","Mandla","2620.0","790.0","729.0","246.0","74.0","67.0","3423.0","1103.0"
"12","2003","6","Madhya Pradesh","Mandla","3000.0","981.0","769.0","574.0","82.0","96.0","3851.0","1651.0"
"12","2004","6","Madhya Pradesh","Mandla","3108.0","886.0","1151.0","341.0","88.0","47.0","4347.0","1274.0"
"12","2005","6","Madhya Pradesh","Mandla","3191.0","1027.0","713.0","198.0","38.0","30.0","3942.0","1255.0"
"12","2006","6","Madhya Pradesh","Mandla","3198.0","1577.0","771.0","347.0","46.0","33.0","4015.0","1957.0"
"12","2007","6","Madhya Pradesh","Mandla","3777.0","1676.0","1066.0","453.0","33.0","23.0","4876.0","2152.0"
"12","2008","6","Madhya Pradesh","Mandla","4593.0","2066.0","1197.0","537.0","67.0","44.0","5857.0","2647.0"
"12","2009","6","Madhya Pradesh","Mandla","4229.0","2345.0","1620.0","722.0","78.0","51.0","5927.0","3118.0"
"12","2010","6","Madhya Pradesh","Mandla","4884.0","2994.0","1779.0","853.0","107.0","78.0","6770.0","3925.0"
"12","2011","6","Madhya Pradesh","Mandla","4892.0","2989.0","2269.0","991.0","123.0","44.0","7284.0","4024.0"
"12","2012","6","Madhya Pradesh","Mandla","4614.0","3703.0","1655.0","998.0","104.0","33.0","6373.0","4734.0"
"12","2013","6","Madhya Pradesh","Mandla","5969.0","3286.0","2030.0","1233.0","87.0","27.0","8086.0","4546.0"
"12","2014","6","Madhya Pradesh","Mandla","6690.0","4353.0","3066.0","2243.0","88.0","75.0","9844.0","6671.0"
"12","2015","6","Madhya Pradesh","Mandla","7660.0","3885.0","2705.0","1220.0","95.0","38.0","10460.0","5143.0"
"12","2016","6","Madhya Pradesh","Mandla","8053.0","3587.0","3193.0","1393.0","125.0","44.0","11371.0","5024.0"
"12","2017","6","Madhya Pradesh","Mandla","7828.0","3379.0","3247.0","927.0","112.0","24.0","11186.0","4330.0"
"13","1990","6","Madhya Pradesh","Sagar","2143.0","5775.0","1892.0","5523.0","71.0","278.0","4106.0","11576.0"
"13","1991","6","Madhya Pradesh","Sagar","1629.0","5789.0","2562.0","5538.0","51.0","278.0","4242.0","11605.0"
"13","1993","6","Madhya Pradesh","Sagar","1237.0","4317.0","2600.0","3204.0","104.0","56.0","3941.0","7577.0"
"13","1994","6","Madhya Pradesh","Sagar","398.0","5477.0","1293.0","4624.0","25.0","322.0","1716.0","10423.0"
"13","1995","6","Madhya Pradesh","Sagar","398.0","5477.0","1293.0","4624.0","25.0","322.0","1716.0","10423.0"
"13","1996","6","Madhya Pradesh","Sagar","398.0","5477.0","1293.0","4624.0","25.0","322.0","1716.0","10423.0"
"13","1997","6","Madhya Pradesh","Sagar","1391.0","6680.0","3643.0","5796.0","97.0","563.0","5131.0","13039.0"
"13","1998","6","Madhya Pradesh","Sagar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"13","1999","6","Madhya Pradesh","Sagar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"13","2000","6","Madhya Pradesh","Sagar","2432.0","5713.0","5462.0","6673.0","364.0","389.0","8258.0","12775.0"
"13","2001","6","Madhya Pradesh","Sagar","1185.0","7066.0","3423.0","8478.0","71.0","457.0","4679.0","16001.0"
"13","2002","6","Madhya Pradesh","Sagar","815.0","6352.0","3092.0","7197.0","56.0","646.0","3963.0","14195.0"
"13","2003","6","Madhya Pradesh","Sagar","809.0","7722.0","1824.0","7952.0","50.0","829.0","2683.0","16503.0"
"13","2004","6","Madhya Pradesh","Sagar","2070.0","8304.0","3398.0","8073.0","179.0","789.0","5647.0","17166.0"
"13","2005","6","Madhya Pradesh","Sagar","876.0","7076.0","1372.0","6244.0","123.0","1303.0","2371.0","14623.0"
"13","2006","6","Madhya Pradesh","Sagar","2410.0","9004.0","4724.0","6207.0","180.0","219.0","7314.0","15430.0"
"13","2007","6","Madhya Pradesh","Sagar","3039.0","7443.0","4746.0","6040.0","124.0","235.0","7909.0","13718.0"
"13","2008","6","Madhya Pradesh","Sagar","4266.0","9142.0","7406.0","6381.0","864.0","405.0","12536.0","15928.0"
"13","2009","6","Madhya Pradesh","Sagar","2859.0","11833.0","6182.0","7755.0","229.0","646.0","9270.0","20234.0"
"13","2010","6","Madhya Pradesh","Sagar","3865.0","10959.0","9526.0","8597.0","385.0","1534.0","13776.0","21090.0"
"13","2011","6","Madhya Pradesh","Sagar","4190.0","11068.0","8683.0","7936.0","489.0","597.0","13362.0","19601.0"
"13","2012","6","Madhya Pradesh","Sagar","5788.0","10904.0","11324.0","8951.0","287.0","250.0","17399.0","20105.0"
"13","2013","6","Madhya Pradesh","Sagar","4181.0","13321.0","7858.0","8174.0","37.0","160.0","12076.0","21655.0"
"13","2014","6","Madhya Pradesh","Sagar","3899.0","12369.0","5531.0","7365.0","51.0","240.0","9481.0","19974.0"
"13","2015","6","Madhya Pradesh","Sagar","5590.0","12795.0","8529.0","8206.0","355.0","478.0","14474.0","21479.0"
"13","2016","6","Madhya Pradesh","Sagar","3327.0","15285.0","5227.0","10397.0","128.0","530.0","8682.0","26212.0"
"13","2017","6","Madhya Pradesh","Sagar","3780.0","16619.0","6445.0","11065.0","190.0","316.0","10415.0","28000.0"
"14","1990","6","Madhya Pradesh","Damoh","615.0","1798.0","294.0","1687.0","16.0","36.0","925.0","3521.0"
"14","1991","6","Madhya Pradesh","Damoh","773.0","1798.0","764.0","1876.0","8.0","56.0","1545.0","3730.0"
"14","1993","6","Madhya Pradesh","Damoh","653.0","2313.0","672.0","1682.0","32.0","17.0","1357.0","4012.0"
"14","1994","6","Madhya Pradesh","Damoh","445.0","2185.0","572.0","1041.0","13.0","24.0","1030.0","3250.0"
"14","1995","6","Madhya Pradesh","Damoh","445.0","2185.0","572.0","1041.0","13.0","24.0","1030.0","3250.0"
"14","1996","6","Madhya Pradesh","Damoh","445.0","2185.0","572.0","1041.0","13.0","24.0","1030.0","3250.0"
"14","1997","6","Madhya Pradesh","Damoh","937.0","3624.0","1537.0","2586.0","17.0","173.0","2491.0","6383.0"
"14","1998","6","Madhya Pradesh","Damoh","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"14","1999","6","Madhya Pradesh","Damoh","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"14","2000","6","Madhya Pradesh","Damoh","954.0","2533.0","1465.0","2063.0","51.0","103.0","2470.0","4699.0"
"14","2001","6","Madhya Pradesh","Damoh","789.0","3516.0","815.0","3020.0","27.0","95.0","1631.0","6631.0"
"14","2002","6","Madhya Pradesh","Damoh","618.0","3955.0","839.0","3865.0","16.0","177.0","1473.0","7997.0"
"14","2003","6","Madhya Pradesh","Damoh","605.0","4311.0","559.0","3885.0","5.0","131.0","1169.0","8327.0"
"14","2004","6","Madhya Pradesh","Damoh","1044.0","4254.0","1289.0","3752.0","59.0","252.0","2392.0","8258.0"
"14","2005","6","Madhya Pradesh","Damoh","703.0","3385.0","698.0","2450.0","38.0","341.0","1439.0","6176.0"
"14","2006","6","Madhya Pradesh","Damoh","1709.0","3884.0","2846.0","2252.0","74.0","73.0","4629.0","6209.0"
"14","2007","6","Madhya Pradesh","Damoh","1560.0","3624.0","1690.0","2654.0","78.0","153.0","3328.0","6431.0"
"14","2008","6","Madhya Pradesh","Damoh","2552.0","4404.0","3979.0","2957.0","188.0","185.0","6719.0","7546.0"
"14","2009","6","Madhya Pradesh","Damoh","2050.0","5391.0","3288.0","3655.0","89.0","168.0","5427.0","9214.0"
"14","2010","6","Madhya Pradesh","Damoh","2600.0","5882.0","4168.0","3662.0","60.0","455.0","6828.0","9999.0"
"14","2011","6","Madhya Pradesh","Damoh","3204.0","6258.0","4282.0","3569.0","187.0","148.0","7673.0","9975.0"
"14","2012","6","Madhya Pradesh","Damoh","5004.0","6772.0","7135.0","4527.0","119.0","63.0","12258.0","11362.0"
"14","2013","6","Madhya Pradesh","Damoh","2827.0","6415.0","3312.0","3701.0","7.0","28.0","6146.0","10144.0"
"14","2014","6","Madhya Pradesh","Damoh","2982.0","7134.0","2129.0","3498.0","2.0","90.0","5113.0","10722.0"
"14","2015","6","Madhya Pradesh","Damoh","4419.0","6930.0","3338.0","3893.0","25.0","63.0","7782.0","10886.0"
"14","2016","6","Madhya Pradesh","Damoh","3153.0","6221.0","3512.0","4045.0","28.0","42.0","6693.0","10308.0"
"14","2017","6","Madhya Pradesh","Damoh","3915.0","6719.0","4508.0","5025.0","26.0","89.0","8449.0","11833.0"
"15","1990","6","Madhya Pradesh","Tikamgarh","1466.0","9429.0","422.0","5791.0","19.0","375.0","1907.0","15595.0"
"15","1991","6","Madhya Pradesh","Tikamgarh","453.0","9429.0","523.0","5790.0","6.0","389.0","982.0","15608.0"
"15","1993","6","Madhya Pradesh","Tikamgarh","667.0","8662.0","895.0","3945.0","53.0","47.0","1615.0","12654.0"
"15","1994","6","Madhya Pradesh","Tikamgarh","470.0","8384.0","294.0","5080.0","7.0","147.0","771.0","13611.0"
"15","1995","6","Madhya Pradesh","Tikamgarh","470.0","8384.0","294.0","5080.0","7.0","147.0","771.0","13611.0"
"15","1996","6","Madhya Pradesh","Tikamgarh","470.0","8384.0","294.0","5080.0","7.0","147.0","771.0","13611.0"
"15","1997","6","Madhya Pradesh","Tikamgarh","615.0","8032.0","554.0","5973.0","19.0","334.0","1188.0","14339.0"
"15","1998","6","Madhya Pradesh","Tikamgarh","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"15","1999","6","Madhya Pradesh","Tikamgarh","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"15","2000","6","Madhya Pradesh","Tikamgarh","1172.0","7652.0","1946.0","9373.0","158.0","469.0","3276.0","17494.0"
"15","2001","6","Madhya Pradesh","Tikamgarh","543.0","7592.0","937.0","7669.0","74.0","223.0","1554.0","15484.0"
"15","2002","6","Madhya Pradesh","Tikamgarh","276.0","6573.0","425.0","7972.0","22.0","245.0","723.0","14790.0"
"15","2003","6","Madhya Pradesh","Tikamgarh","486.0","10965.0","418.0","8678.0","21.0","490.0","925.0","20133.0"
"15","2004","6","Madhya Pradesh","Tikamgarh","840.0","8291.0","353.0","6380.0","31.0","348.0","1224.0","15019.0"
