"Dist Code","Year","State Code","State Name","Dist Name","ADULT MALE CROSSBRED (1000 Number)","ADULT MALE INDIGENOUS (1000 Number)","ADULT FEMALE CROSSBRED (1000 Number)","ADULT FEMALE INDIGENOUS (1000 Number)","YOUNG MALE CROSSBRED (1000 Number)","YOUNG MALE INDIGENOUS (1000 Number)","YOUNG FEMALE CROSSBRED (1000 Number)","YOUNG FEMALE INDIGENOUS (1000 Number)"
"21","1977","6","Madhya Pradesh","Shahdol","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"21","1982","6","Madhya Pradesh","Shahdol","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"21","1987","6","Madhya Pradesh","Shahdol","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"21","1992","6","Madhya Pradesh","Shahdol","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"21","1997","6","Madhya Pradesh","Shahdol","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"21","2003","6","Madhya Pradesh","Shahdol","0.49","410.81","2.69","206.83","0.8","116.46","1.51","155.99"
"21","2007","6","Madhya Pradesh","Shahdol","0.31","510.96","3.77","319.98","1.59","136.0","2.49","156.63"
"21","2012","6","Madhya Pradesh","Shahdol","1.41","554.22","6.51","297.65","2.11","103.88","4.65","222.78"
"21","2019","6","Madhya Pradesh","Shahdol","6.5","544.47","21.73","318.47","3.81","103.31","15.88","221.59"
"22","1966","6","Madhya Pradesh","Gwalior","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"22","1972","6","Madhya Pradesh","Gwalior","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"22","1977","6","Madhya Pradesh","Gwalior","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"22","1982","6","Madhya Pradesh","Gwalior","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"22","1987","6","Madhya Pradesh","Gwalior","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"22","1992","6","Madhya Pradesh","Gwalior","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"22","1997","6","Madhya Pradesh","Gwalior","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"22","2003","6","Madhya Pradesh","Gwalior","0.04","34.96","1.05","86.18","0.26","25.23","0.56","36.7"
"22","2007","6","Madhya Pradesh","Gwalior","0.24","26.86","4.89","103.98","0.75","28.89","2.11","49.03"
"22","2012","6","Madhya Pradesh","Gwalior","0.05","14.55","3.2","108.09","0.6","17.76","1.88","41.83"
"22","2019","6","Madhya Pradesh","Gwalior","0.1","5.19","7.79","70.51","0.86","11.12","4.7","46.39"
"23","1966","6","Madhya Pradesh","Shivpuri","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"23","1972","6","Madhya Pradesh","Shivpuri","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"23","1977","6","Madhya Pradesh","Shivpuri","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"23","1982","6","Madhya Pradesh","Shivpuri","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"23","1987","6","Madhya Pradesh","Shivpuri","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"23","1992","6","Madhya Pradesh","Shivpuri","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"23","1997","6","Madhya Pradesh","Shivpuri","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"23","2003","6","Madhya Pradesh","Shivpuri","0.32","185.77","0.35","163.12","0.21","67.17","0.35","83.86"
"23","2007","6","Madhya Pradesh","Shivpuri","0.16","204.29","2.15","258.15","1.29","99.68","1.46","128.03"
"23","2012","6","Madhya Pradesh","Shivpuri","2.39","173.46","8.5","191.36","1.81","46.14","4.0","116.85"
"23","2019","6","Madhya Pradesh","Shivpuri","0.14","62.53","3.92","161.4","0.49","22.57","3.5","115.36"
"24","1966","6","Madhya Pradesh","Guna","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"24","1972","6","Madhya Pradesh","Guna","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"24","1977","6","Madhya Pradesh","Guna","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"24","1982","6","Madhya Pradesh","Guna","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"24","1987","6","Madhya Pradesh","Guna","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"24","1992","6","Madhya Pradesh","Guna","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"24","1997","6","Madhya Pradesh","Guna","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"24","2003","6","Madhya Pradesh","Guna","0.61","151.66","1.45","202.34","0.77","65.02","0.77","95.96"
"24","2007","6","Madhya Pradesh","Guna","0.21","130.27","2.78","271.53","1.05","98.08","1.76","136.66"
"24","2012","6","Madhya Pradesh","Guna","1.75","98.53","10.92","260.45","4.61","64.54","8.94","159.63"
"24","2019","6","Madhya Pradesh","Guna","1.31","51.07","10.95","281.61","2.15","44.42","10.29","207.27"
"25","1966","6","Madhya Pradesh","Datia","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"25","1972","6","Madhya Pradesh","Datia","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"25","1977","6","Madhya Pradesh","Datia","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"25","1982","6","Madhya Pradesh","Datia","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"25","1987","6","Madhya Pradesh","Datia","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"25","1992","6","Madhya Pradesh","Datia","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"25","1997","6","Madhya Pradesh","Datia","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"25","2003","6","Madhya Pradesh","Datia","0.01","43.27","0.06","45.58","0.01","19.68","0.04","23.59"
"25","2007","6","Madhya Pradesh","Datia","0.01","36.64","0.33","56.16","0.14","22.3","0.24","26.46"
"25","2012","6","Madhya Pradesh","Datia","0.02","25.27","0.3","44.01","0.11","13.64","0.2","23.64"
"25","2019","6","Madhya Pradesh","Datia","0.04","6.68","7.05","52.98","0.06","2.3","5.47","39.66"
"26","1966","6","Madhya Pradesh","Morena","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"26","1972","6","Madhya Pradesh","Morena","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"26","1977","6","Madhya Pradesh","Morena","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"26","1982","6","Madhya Pradesh","Morena","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"26","1987","6","Madhya Pradesh","Morena","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"26","1992","6","Madhya Pradesh","Morena","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"26","1997","6","Madhya Pradesh","Morena","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"26","2003","6","Madhya Pradesh","Morena","0.42","94.93","1.46","127.65","6.06","32.23","0.36","58.07"
"26","2007","6","Madhya Pradesh","Morena","0.03","94.2","1.78","198.23","0.89","61.78","1.02","91.44"
"26","2012","6","Madhya Pradesh","Morena","0.17","61.46","7.05","174.82","1.72","36.95","4.33","100.54"
"26","2019","6","Madhya Pradesh","Morena","0.78","30.4","17.94","165.45","2.06","25.44","13.65","116.94"
"27","1966","6","Madhya Pradesh","Bhind","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"27","1972","6","Madhya Pradesh","Bhind","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"27","1977","6","Madhya Pradesh","Bhind","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"27","1982","6","Madhya Pradesh","Bhind","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"27","1987","6","Madhya Pradesh","Bhind","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"27","1992","6","Madhya Pradesh","Bhind","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"27","1997","6","Madhya Pradesh","Bhind","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"27","2003","6","Madhya Pradesh","Bhind","0.06","29.28","0.75","53.96","0.19","21.3","0.39","32.48"
"27","2007","6","Madhya Pradesh","Bhind","0.05","19.3","3.24","69.33","0.49","22.92","2.07","35.49"
"27","2012","6","Madhya Pradesh","Bhind","0.08","6.97","4.16","48.59","0.96","12.12","2.33","34.36"
"27","2019","6","Madhya Pradesh","Bhind","0.07","1.79","14.91","56.08","1.5","4.75","11.56","35.48"
"28","1966","6","Madhya Pradesh","Indore","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"28","1972","6","Madhya Pradesh","Indore","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"28","1977","6","Madhya Pradesh","Indore","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"28","1982","6","Madhya Pradesh","Indore","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"28","1987","6","Madhya Pradesh","Indore","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"28","1992","6","Madhya Pradesh","Indore","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"28","1997","6","Madhya Pradesh","Indore","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"28","2003","6","Madhya Pradesh","Indore","4.07","46.96","12.63","51.13","8.59","17.77","7.6","31.57"
"28","2007","6","Madhya Pradesh","Indore","1.99","47.87","27.23","65.98","7.29","19.65","15.62","33.83"
"28","2012","6","Madhya Pradesh","Indore","2.7","18.53","45.09","45.21","9.85","9.3","23.82","23.09"
"28","2019","6","Madhya Pradesh","Indore","2.59","12.01","95.72","37.19","7.02","5.6","58.51","21.22"
"29","1966","6","Madhya Pradesh","Ratlam","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"29","1972","6","Madhya Pradesh","Ratlam","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"29","1977","6","Madhya Pradesh","Ratlam","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"29","1982","6","Madhya Pradesh","Ratlam","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"29","1987","6","Madhya Pradesh","Ratlam","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"29","1992","6","Madhya Pradesh","Ratlam","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"29","1997","6","Madhya Pradesh","Ratlam","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"29","2003","6","Madhya Pradesh","Ratlam","0.27","89.96","3.6","88.7","0.9","36.53","2.11","47.63"
"29","2007","6","Madhya Pradesh","Ratlam","0.96","95.91","7.22","104.74","2.05","36.54","4.48","54.87"
"29","2012","6","Madhya Pradesh","Ratlam","0.99","86.79","16.28","109.67","3.72","28.52","9.44","67.2"
"29","2019","6","Madhya Pradesh","Ratlam","1.41","60.0","29.8","110.93","5.08","24.89","20.15","67.49"
"30","1966","6","Madhya Pradesh","Ujjain","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"30","1972","6","Madhya Pradesh","Ujjain","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"30","1977","6","Madhya Pradesh","Ujjain","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"30","1982","6","Madhya Pradesh","Ujjain","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"30","1987","6","Madhya Pradesh","Ujjain","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"30","1992","6","Madhya Pradesh","Ujjain","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"30","1997","6","Madhya Pradesh","Ujjain","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"30","2003","6","Madhya Pradesh","Ujjain","0.48","68.86","3.92","26.33","0.94","31.33","2.37","79.44"
"30","2007","6","Madhya Pradesh","Ujjain","2.21","88.96","11.01","116.54","3.82","55.09","7.15","89.13"
"30","2012","6","Madhya Pradesh","Ujjain","0.99","45.82","17.5","104.17","4.31","24.86","10.76","64.02"
"30","2019","6","Madhya Pradesh","Ujjain","1.04","7.38","40.71","101.17","3.55","9.82","29.8","72.06"
"31","1966","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"31","1972","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"31","1977","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"31","1982","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"31","1987","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"31","1992","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"31","1997","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"31","2003","6","Madhya Pradesh","Mandsaur","0.89","114.81","12.3","181.06","3.62","63.08","7.78","99.45"
"31","2007","6","Madhya Pradesh","Mandsaur","1.21","114.71","23.63","216.28","7.21","73.2","13.46","111.19"
"31","2012","6","Madhya Pradesh","Mandsaur","1.3","97.61","38.72","207.41","9.44","48.11","23.2","119.08"
"31","2019","6","Madhya Pradesh","Mandsaur","1.33","37.01","58.72","188.17","9.16","26.67","43.72","136.53"
"32","1966","6","Madhya Pradesh","Dewas","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"32","1972","6","Madhya Pradesh","Dewas","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"32","1977","6","Madhya Pradesh","Dewas","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"32","1982","6","Madhya Pradesh","Dewas","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"32","1987","6","Madhya Pradesh","Dewas","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"32","1992","6","Madhya Pradesh","Dewas","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"32","1997","6","Madhya Pradesh","Dewas","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"32","2003","6","Madhya Pradesh","Dewas","0.88","126.51","4.91","96.69","1.32","43.01","3.12","53.51"
"32","2007","6","Madhya Pradesh","Dewas","0.95","142.78","10.68","124.27","2.5","53.19","5.55","64.13"
"32","2012","6","Madhya Pradesh","Dewas","1.59","107.32","16.23","112.36","3.23","29.71","9.21","65.24"
"32","2019","6","Madhya Pradesh","Dewas","1.12","52.02","31.24","142.36","3.11","30.21","20.29","106.79"
"33","1966","6","Madhya Pradesh","Dhar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"33","1972","6","Madhya Pradesh","Dhar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"33","1977","6","Madhya Pradesh","Dhar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"33","1982","6","Madhya Pradesh","Dhar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"33","1987","6","Madhya Pradesh","Dhar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"33","1992","6","Madhya Pradesh","Dhar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"33","1997","6","Madhya Pradesh","Dhar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"33","2003","6","Madhya Pradesh","Dhar","0.36","226.84","4.1","141.46","1.23","60.87","2.58","83.56"
"33","2007","6","Madhya Pradesh","Dhar","0.77","244.8","8.09","172.05","1.67","69.99","4.29","82.48"
"33","2012","6","Madhya Pradesh","Dhar","3.21","224.86","29.15","191.81","8.03","50.32","17.73","98.32"
"33","2019","6","Madhya Pradesh","Dhar","0.54","208.24","35.0","196.03","9.32","44.05","25.73","144.63"
"34","1966","6","Madhya Pradesh","Jhabua","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"34","1972","6","Madhya Pradesh","Jhabua","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"34","1977","6","Madhya Pradesh","Jhabua","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"34","1982","6","Madhya Pradesh","Jhabua","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"34","1987","6","Madhya Pradesh","Jhabua","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"34","1992","6","Madhya Pradesh","Jhabua","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"34","1997","6","Madhya Pradesh","Jhabua","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"34","2003","6","Madhya Pradesh","Jhabua","0.72","317.0","2.27","145.11","1.21","66.97","1.59","85.34"
"34","2007","6","Madhya Pradesh","Jhabua","0.6","366.89","3.29","175.89","1.61","68.02","2.17","82.45"
"34","2012","6","Madhya Pradesh","Jhabua","2.27","384.28","7.44","168.62","2.68","52.74","5.46","226.18"
"34","2019","6","Madhya Pradesh","Jhabua","4.24","384.1","17.29","182.54","2.78","50.67","13.94","137.3"
"35","1966","6","Madhya Pradesh","Khargone / West Nimar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"35","1972","6","Madhya Pradesh","Khargone / West Nimar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"35","1977","6","Madhya Pradesh","Khargone / West Nimar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"35","1982","6","Madhya Pradesh","Khargone / West Nimar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"35","1987","6","Madhya Pradesh","Khargone / West Nimar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"35","1992","6","Madhya Pradesh","Khargone / West Nimar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"35","1997","6","Madhya Pradesh","Khargone / West Nimar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"35","2003","6","Madhya Pradesh","Khargone / West Nimar","0.2","326.99","1.09","186.14","0.23","81.42","0.51","106.86"
"35","2007","6","Madhya Pradesh","Khargone / West Nimar","0.31","416.46","1.86","277.39","0.71","101.05","1.06","130.84"
"35","2012","6","Madhya Pradesh","Khargone / West Nimar","0.2","425.22","1.13","269.04","0.29","83.56","0.58","145.98"
"35","2019","6","Madhya Pradesh","Khargone / West Nimar","0.4","434.24","2.31","305.35","0.22","93.19","1.18","196.18"
"36","1966","6","Madhya Pradesh","Khandwa / East Nimar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"36","1972","6","Madhya Pradesh","Khandwa / East Nimar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"36","1977","6","Madhya Pradesh","Khandwa / East Nimar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"36","1982","6","Madhya Pradesh","Khandwa / East Nimar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"36","1987","6","Madhya Pradesh","Khandwa / East Nimar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"36","1992","6","Madhya Pradesh","Khandwa / East Nimar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"36","1997","6","Madhya Pradesh","Khandwa / East Nimar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"36","2003","6","Madhya Pradesh","Khandwa / East Nimar","0.4","208.79","1.44","109.5","0.36","58.47","0.83","66.52"
"36","2007","6","Madhya Pradesh","Khandwa / East Nimar","0.35","244.57","1.84","157.87","0.43","65.7","0.97","75.24"
"36","2012","6","Madhya Pradesh","Khandwa / East Nimar","0.14","212.63","1.74","138.84","0.62","43.14","1.15","79.61"
"36","2019","6","Madhya Pradesh","Khandwa / East Nimar","1.96","183.07","2.63","164.58","0.38","44.31","1.89","112.86"
"37","1966","6","Madhya Pradesh","Sehore","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"37","1972","6","Madhya Pradesh","Sehore","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"37","1977","6","Madhya Pradesh","Sehore","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"37","1982","6","Madhya Pradesh","Sehore","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"37","1987","6","Madhya Pradesh","Sehore","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"37","1992","6","Madhya Pradesh","Sehore","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"37","1997","6","Madhya Pradesh","Sehore","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"37","2003","6","Madhya Pradesh","Sehore","2.57","142.52","15.59","141.96","4.8","60.07","10.3","79.89"
"37","2007","6","Madhya Pradesh","Sehore","2.73","135.49","32.94","187.82","8.97","69.2","17.99","94.43"
"37","2012","6","Madhya Pradesh","Sehore","2.35","71.31","39.27","123.21","8.62","27.33","21.94","72.68"
"37","2019","6","Madhya Pradesh","Sehore","3.42","26.8","98.29","151.8","8.0","18.14","73.77","112.89"
"38","1966","6","Madhya Pradesh","Raisen","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"38","1972","6","Madhya Pradesh","Raisen","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"38","1977","6","Madhya Pradesh","Raisen","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"38","1982","6","Madhya Pradesh","Raisen","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"38","1987","6","Madhya Pradesh","Raisen","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"38","1992","6","Madhya Pradesh","Raisen","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"38","1997","6","Madhya Pradesh","Raisen","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"38","2003","6","Madhya Pradesh","Raisen","1.08","111.75","2.63","119.92","0.67","66.75","1.07","72.23"
"38","2007","6","Madhya Pradesh","Raisen","0.24","78.04","5.13","184.86","1.36","70.05","2.77","95.36"
"38","2012","6","Madhya Pradesh","Raisen","0.47","72.81","6.75","182.83","1.72","51.68","4.0","109.95"
"38","2019","6","Madhya Pradesh","Raisen","0.98","29.47","65.04","151.17","2.09","32.78","53.01","119.9"
"39","1966","6","Madhya Pradesh","Vidisha","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"39","1972","6","Madhya Pradesh","Vidisha","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"39","1977","6","Madhya Pradesh","Vidisha","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"39","1982","6","Madhya Pradesh","Vidisha","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"39","1987","6","Madhya Pradesh","Vidisha","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"39","1992","6","Madhya Pradesh","Vidisha","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"39","1997","6","Madhya Pradesh","Vidisha","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"39","2003","6","Madhya Pradesh","Vidisha","0.72","95.15","2.94","216.57","1.65","71.08","3.98","107.69"
"39","2007","6","Madhya Pradesh","Vidisha","0.02","54.35","1.38","187.45","0.38","71.3","0.63","87.68"
"39","2012","6","Madhya Pradesh","Vidisha","0.41","34.26","6.76","179.46","1.6","41.37","4.25","96.23"
"39","2019","6","Madhya Pradesh","Vidisha","0.2","13.56","4.95","167.15","0.53","24.5","2.93","100.85"
"40","1966","6","Madhya Pradesh","Betul","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"40","1972","6","Madhya Pradesh","Betul","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"40","1977","6","Madhya Pradesh","Betul","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"40","1982","6","Madhya Pradesh","Betul","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"40","1987","6","Madhya Pradesh","Betul","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"40","1992","6","Madhya Pradesh","Betul","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"40","1997","6","Madhya Pradesh","Betul","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"40","2003","6","Madhya Pradesh","Betul","1.12","280.23","5.99","121.6","2.48","59.74","4.4","78.85"
"40","2007","6","Madhya Pradesh","Betul","2.25","298.01","11.65","152.18","4.84","63.93","8.2","79.52"
